-3.762265396118164062e+01 3.338434600830078125e+01 -3.852807617187500000e+01
-3.915480422973632812e+01 3.088950538635253906e+01 -3.611045837402343750e+01
-3.591765213012695312e+01 3.160192108154296875e+01 -3.670434570312500000e+01
-4.087919235229492188e+01 3.389204025268554688e+01 -3.734399414062500000e+01
-3.716957855224609375e+01 3.027773857116699219e+01 -3.386629867553710938e+01
-3.822003936767578125e+01 3.608254623413085938e+01 -4.018268585205078125e+01
-4.069284439086914062e+01 3.305384826660156250e+01 -3.408161544799804688e+01
-3.845453643798828125e+01 2.840146255493164062e+01 -3.177161407470703125e+01
-3.599373626708984375e+01 3.089800071716308594e+01 -3.087150001525878906e+01
-3.295504379272460938e+01 3.083415985107421875e+01 -3.120834541320800781e+01
-3.355342483520507812e+01 3.024539375305175781e+01 -3.434892654418945312e+01
-3.241738510131835938e+01 3.148519515991210938e+01 -3.687453842163085938e+01
-3.052642250061035156e+01 3.120637893676757812e+01 -3.399872970581054688e+01
-3.157026481628417969e+01 3.332557296752929688e+01 -3.978187942504882812e+01
-3.066613388061523438e+01 3.550201034545898438e+01 -3.773240280151367188e+01
-3.163415718078613281e+01 3.251292419433593750e+01 -2.903773307800292969e+01
-3.222915267944335938e+01 3.513065719604492188e+01 -3.123084640502929688e+01
-3.309615707397460938e+01 3.615257644653320312e+01 -3.399480438232421875e+01
-3.070607566833496094e+01 3.856650161743164062e+01 -3.278454208374023438e+01
-2.863930892944335938e+01 3.506222915649414062e+01 -3.123457145690917969e+01
-2.810302352905273438e+01 3.152250480651855469e+01 -3.044496345520019531e+01
-2.678673171997070312e+01 3.417531204223632812e+01 -2.883419227600097656e+01
-3.186065292358398438e+01 2.949426651000976562e+01 -2.800334739685058594e+01
-3.228796768188476562e+01 2.726727676391601562e+01 -2.533642196655273438e+01
-2.910827064514160156e+01 3.168507957458496094e+01 -2.683203887939453125e+01
-2.654277229309082031e+01 3.080557441711425781e+01 -2.469592285156250000e+01
-3.649111557006835938e+01 3.737918853759765625e+01 -3.781861877441406250e+01
-4.070888137817382812e+01 3.010719680786132812e+01 -3.351003646850585938e+01
-3.603511428833007812e+01 3.087788391113281250e+01 -2.769684600830078125e+01
-3.469449615478515625e+01 3.789303970336914062e+01 -4.048349761962890625e+01
-3.162405776977539062e+01 2.840665817260742188e+01 -3.591397476196289062e+01
-2.938239669799804688e+01 2.831930732727050781e+01 -3.343395233154296875e+01
-2.644723510742187500e+01 2.966696166992187500e+01 -2.753495979309082031e+01
-3.604292297363281250e+01 3.596592330932617188e+01 -3.481088638305664062e+01
-4.021195220947265625e+01 2.709818649291992188e+01 -2.970638656616210938e+01
-3.343992233276367188e+01 3.816180801391601562e+01 -3.692153930664062500e+01
-3.461188507080078125e+01 3.440512084960937500e+01 -3.752303314208984375e+01
-3.388515853881835938e+01 3.330596542358398438e+01 -3.319296264648437500e+01
-2.751790809631347656e+01 2.857019424438476562e+01 -3.033650779724121094e+01
-3.891257476806640625e+01 2.955838394165039062e+01 -2.847707748413085938e+01
-4.233585357666015625e+01 2.526989364624023438e+01 -3.119788360595703125e+01
-3.462769699096679688e+01 2.727818870544433594e+01 -3.602954483032226562e+01
-3.544861602783203125e+01 3.475750350952148438e+01 -3.014645957946777344e+01
-3.030703735351562500e+01 3.531696319580078125e+01 -2.844388198852539062e+01
-2.573988533020019531e+01 2.793188667297363281e+01 -2.412038803100585938e+01
-4.259826660156250000e+01 2.811173057556152344e+01 -3.224464797973632812e+01
-3.937188720703125000e+01 3.206423568725585938e+01 -3.096722984313964844e+01
-3.136492729187011719e+01 3.081088638305664062e+01 -2.483307838439941406e+01
-3.561692047119140625e+01 2.867680931091308594e+01 -2.564173126220703125e+01
